4887114,default-numeric-fallback
657532,as-conversions
587622,integer-arithmetic
180622,unwrap-used
180066,inline-always
143960,missing-errors-doc
137740,exhaustive-structs
111396,float-arithmetic
83032,excessive-precision
79651,cast-possible-truncation
69051,cast-lossless
55135,exhaustive-enums
48808,needless-borrow
48418,expect-used
45531,missing-panics-doc
42538,ptr-as-ptr
39765,cast-sign-loss
39617,deprecated
34885,wildcard-imports
33613,cast-possible-wrap
